X Targetposition, Y Targetposition,Z Targetposition,X Targetrotation,Y Targetrotation,Z Targetrotation,X Rotation,Y Rotation,Z Rotation,X position,Y position,Z position,FramesFromStart,TimeFromStart,VIMS Scale,VIMS Count,ISwait
25.43916,-5.831275,213.0697,0.09888933,0.8505827,0.1728487,-0.2155624,-0.3783013,-0.1207767,20.47372,-2.075987,210.2844,11091,264.6609,0,8,False
29.11689,-5.950468,212.1435,-0.1166389,-0.8107607,-0.1730217,-0.201691,-0.4252169,-0.0983123,23.79714,-2.071773,210.1914,11104,264.9909,0,8,False
30.39124,-5.927979,214.4002,-0.1036422,-0.8461684,-0.1790266,-0.1893967,-0.3647191,-0.05294924,25.31735,-2.069435,211.7796,11116,265.3209,0,8,False
29.58617,-5.771408,219.1049,0.07504167,0.9041951,0.1793054,-0.182546,-0.2565081,-0.03233827,25.20874,-2.06934,215.2479,11129,265.6508,0,8,False
29.56239,-5.480403,222.7611,0.06294972,0.9159132,0.1594437,-0.1967969,-0.299651,0.02472754,25.20331,-2.073631,218.6211,11142,265.9808,0,8,False
29.93571,-5.104712,225.8024,0.05558696,0.9115162,0.1308899,-0.1287009,-0.2910376,0.06915264,25.23223,-2.065585,221.7473,11154,266.3108,0,8,False
30.41107,-4.606257,229.0376,0.04417339,0.9021134,0.09416357,-0.05320439,-0.2631126,0.04913373,25.27185,-2.052426,225.1968,11167,266.6408,0,8,False
30.67785,-4.098105,232.0958,0.02871014,0.8988777,0.05892437,-0.0001990505,-0.3194552,0.02746492,25.32617,-2.042993,228.3234,11179,266.9708,0,8,False
30.61873,-3.505605,235.7764,0.00921137,0.9097686,0.01894103,0.03039015,-0.3215353,0.03946847,25.39998,-2.039616,231.7337,11192,267.3008,0,8,False
35.3112,-2.963937,232.9633,0.01141454,-0.7838158,0.015837,0.05774255,-0.5674599,0.01845868,28.83875,-2.036793,231.816,11205,267.6308,0,8,False
38.5781,-2.427558,231.7623,0.04054018,-0.7213444,0.04391618,0.06060517,-0.6687202,-0.01748443,32.09548,-2.034178,231.8342,11217,267.9608,0,8,False
41.93997,-1.80609,231.8271,0.07314771,-0.7201414,0.07779944,0.05182956,-0.700586,-0.05854093,35.63712,-2.031863,231.8479,11231,268.2907,0,8,False
44.88235,-1.240988,232.6366,0.09665895,-0.7566895,0.1149398,0.0109983,-0.6601819,-0.0878613,38.85064,-2.034051,231.8754,11244,268.6207,0,8,False
47.80577,-0.7084551,233.806,0.1091448,-0.8091319,0.1578511,-0.031219,-0.6269466,-0.09901964,42.31367,-2.038333,231.9108,11258,268.9507,0,8,False
50.47525,-0.3258243,234.8404,-0.1081081,0.8541474,-0.1945511,-0.07239106,-0.5837121,-0.124002,45.68684,-2.042702,231.951,11272,269.2807,0,8,False
53.09654,-0.09535122,235.5408,-0.1004303,0.8836827,-0.2194918,-0.07330599,-0.5907425,-0.1251632,48.95719,-2.043376,231.98,11285,269.6107,0,8,False
55.99358,0.01940751,235.9047,-0.09388735,0.8981487,-0.2326179,-0.07274136,-0.6001077,-0.1179229,52.26026,-2.043563,232.0085,11298,269.9407,0,8,False
59.26507,0.03530645,235.873,-0.09556381,0.89516,-0.2333598,-0.03956164,-0.516116,-0.102889,55.47606,-2.041388,232.05,11311,270.2707,0,8,False
63.44247,-0.06270409,235.0145,-0.1148121,0.8545154,-0.2153732,-0.02835808,-0.5278318,-0.1037511,58.84737,-2.040347,232.0829,11325,270.6006,0,8,False
67.64936,-0.3070843,233.2156,0.1380214,-0.7661239,0.1765379,-0.01503277,-0.5559303,-0.08570053,62.12331,-2.038923,232.1084,11338,270.9306,0,8,False
71.18867,-0.701349,230.8106,0.1470806,-0.6337225,0.1241495,0.0159449,-0.6184032,-0.0539826,65.40702,-2.036915,232.1245,11351,271.2606,0,8,False
73.97858,-1.183076,228.681,0.1344108,-0.4928878,0.07653891,0.06778657,-0.7097996,-0.04343048,68.79906,-2.032215,232.1363,11366,271.5906,0,8,False
76.57314,-1.672377,227.5581,0.1071987,-0.4034096,0.04684925,0.08568258,-0.8164065,-0.04624594,72.06458,-2.031546,232.1443,11380,271.9206,0,8,False
79.72189,-2.220012,227.3646,0.06950901,-0.3901799,0.02922565,0.1132078,-0.8672877,-0.03170847,75.26175,-2.034229,232.1594,11393,272.2506,0,8,False
83.3881,-2.781129,227.7502,0.03040805,-0.4269592,0.01336049,0.1016556,-0.8791634,-0.01427213,78.53519,-2.036809,232.1904,11407,272.5806,0,8,False
87.23262,-3.348716,228.6105,-0.007471479,-0.4948485,-0.005686675,0.06650343,-0.8596144,-0.003466569,81.80003,-2.0383,232.2358,11420,272.9106,0,8,False
91.18007,-3.973032,230.0025,-0.04502758,-0.5867717,-0.03352011,0.04605832,-0.8298149,-0.002725353,85.18664,-2.039356,232.2882,11434,273.2405,0,8,False
94.74938,-4.598561,231.7414,-0.07503904,-0.6841682,-0.07117261,-0.01027899,-0.7727323,-0.00310414,88.54984,-2.043499,232.3455,11448,273.5705,0,8,False
94.13811,-5.151398,239.4213,0.06147675,0.8990569,0.1322208,-0.09082577,-0.4804817,-0.01686059,89.45738,-2.052878,235.66,11461,273.9005,0,8,False
92.36289,-5.556279,244.2373,0.03045645,0.9705865,0.1747449,-0.1192344,-0.2333073,-0.03198004,90.35429,-2.05935,238.7809,11474,274.2305,0,8,False
91.12434,-5.816078,247.6103,-0.003002077,0.9800051,0.1979076,-0.1323695,-0.07363738,-0.05913812,91.3141,-2.061835,241.9341,11487,274.5605,0,8,False
90.82509,-5.939772,250.5233,-0.02755872,0.9692407,0.2059725,-0.1505418,0.02915218,-0.09541645,92.31963,-2.067711,245.1129,11500,274.8905,0,8,False
91.38017,-5.94633,253.4694,-0.03704341,0.9626056,0.2050135,-0.1494049,0.0595687,-0.1052401,93.33733,-2.068085,248.2118,11513,275.2205,0,8,False
92.5764,-5.850802,256.5589,-0.03266077,0.9670936,0.1980201,-0.1504327,0.07374686,-0.0981684,94.33071,-2.067343,251.1848,11526,275.5504,0,8,False
94.45112,-5.624689,260.0484,-0.01768485,0.9790223,0.1819072,-0.1522118,0.06112112,-0.08124305,95.40489,-2.066782,254.3718,11540,275.8804,0,8,False
96.80164,-5.252801,263.4175,0.001022918,0.9880478,0.1536692,-0.1534169,0.03452557,-0.05906353,96.46984,-2.066037,257.5063,11553,276.2104,0,8,False
98.52589,-4.711273,266.7721,0.01135004,0.9883471,0.1114351,-0.1289122,-0.01845875,-0.03560178,96.99613,-2.059221,260.8306,11566,276.5404,0,8,False
99.5266,-4.125638,269.726,0.01249691,0.9816688,0.0664575,-0.1031653,-0.09469374,-0.01128373,97.00445,-2.054798,263.9275,11579,276.8704,0,8,False
100.6375,-3.47335,272.64,0.005817834,0.9639581,0.01773122,-0.06492624,-0.1715806,0.06252992,97.03049,-2.051506,267.2782,11593,277.2004,0,8,False
101.4676,-2.869915,275.3397,-0.007964356,0.9413787,-0.02534372,-0.03072971,-0.2658716,0.07625192,97.05537,-2.048693,270.5269,11606,277.5304,0,8,False
101.9304,-2.308576,278.0556,-0.02557647,0.9220569,-0.06378762,0.03743124,-0.2686801,0.05354881,97.06345,-2.037838,273.6999,11619,277.8604,0,8,False
102.0027,-1.700222,281.2483,-0.04530019,0.9125154,-0.1055487,0.0915472,-0.2513313,0.0203741,97.06875,-2.02886,277.0992,11632,278.1903,0,8,False
99.66965,-1.131877,284.6805,-0.04211702,0.9512479,-0.1529624,0.1610835,-0.1581834,-0.04125519,96.10365,-2.020676,279.5076,11646,278.5203,0,8,False
92.11916,-0.631633,285.422,0.01545202,0.9773111,-0.1974099,0.1871411,0.1301995,-0.01239464,92.67171,-2.019359,279.397,11660,278.8503,0,8,False
86.17799,-0.2315059,284.0982,0.07584461,0.9187424,-0.2173802,0.2294393,0.368897,-0.0391098,89.49414,-2.021988,279.3476,11673,279.1803,0,8,False
81.237,0.08947897,281.9555,0.1378299,0.8145823,-0.2165285,0.2692392,0.5286166,-0.07625344,86.11414,-2.027071,279.3421,11687,279.5103,0,8,False
77.4608,0.2756276,279.8639,0.1879117,0.6955829,-0.1970691,0.2551192,0.6697674,-0.1052643,82.78068,-2.03732,279.374,11700,279.8403,0,8,False
74.50783,0.3324909,278.2361,0.2197718,0.5852625,-0.168807,0.211775,0.7507588,-0.009354338,79.63108,-2.031083,279.4613,11712,280.1703,0,8,False
71.62026,0.2860198,276.9806,0.236081,0.4839255,-0.1374498,0.1922861,0.7987459,0.02742639,76.23776,-2.029638,279.5365,11725,280.5002,0,8,False
68.87683,0.1589057,276.283,0.2364946,0.4186851,-0.1138569,0.1719023,0.8521035,0.05122115,73.06187,-2.02915,279.6029,11737,280.8302,0,8,False
67.32326,-0.04575062,281.9887,0.1869591,0.6282807,-0.1590519,0.1302267,0.687627,0.08175618,72.70839,-2.02366,282.8786,11750,281.1602,0,8,False
67.43265,-0.2953818,288.2295,0.1305494,0.795159,-0.1832996,0.09203283,0.443823,0.09023833,72.70541,-2.026765,286.3671,11763,281.4902,0,8,False
69.0751,-0.6151419,294.2381,0.0695547,0.9193871,-0.1867993,0.09104746,0.3202268,0.08081395,72.7239,-2.02897,289.7801,11777,281.8202,0,8,False
71.98137,-1.032302,299.1429,0.0139516,0.982567,-0.1658342,0.07707788,0.2056678,0.05517024,72.73082,-2.032274,293.1879,11791,282.1502,0,8,False
74.78543,-1.452931,302.3107,-0.01933315,0.9813584,-0.1324124,0.06766564,0.05739375,0.04180241,72.73875,-2.034285,296.4085,11803,282.4802,0,8,False
76.72752,-1.862897,304.9261,-0.03142739,0.9488261,-0.09752399,0.06388635,-0.03962826,0.04519308,72.73596,-2.035206,299.8693,11817,282.8102,0,8,False
77.36995,-2.239893,307.749,-0.02645796,0.9312216,-0.06900307,0.06337205,-0.1305384,0.04324877,72.72617,-2.035669,303.1433,11829,283.1401,0,8,False
77.17191,-2.602553,311.1364,-0.01604531,0.9396964,-0.04375303,0.06907253,-0.1580568,0.04562837,72.70709,-2.035511,306.3249,11842,283.4701,0,8,False
76.40601,-2.950236,315.0753,-0.005757258,0.9617887,-0.01970487,0.06688444,-0.1408611,0.02701921,72.67641,-2.034594,309.7098,11856,283.8001,0,8,False
75.26299,-3.241428,318.9509,0.0002860757,0.9832906,0.001243396,0.03695646,-0.1122895,0.007370307,72.63983,-2.037507,313.0374,11870,284.1301,0,8,False
74.00757,-3.457966,322.6655,0.001747173,0.9960092,0.0174011,-0.009675822,-0.004342359,-0.019246,72.59674,-2.043687,316.423,11884,284.4601,0,8,False
73.06712,-3.569368,326.052,0.0006577316,0.9994888,0.0258249,-0.01482026,0.03919177,-0.02425641,72.55955,-2.04455,319.719,11898,284.7901,0,8,False
72.78465,-3.585475,327.9143,-3.156585E-05,0.9996338,0.02703972,-0.01393497,0.09441321,-0.01319046,72.53579,-2.042953,321.5809,11911,285.1201,0,8,True
72.78465,-3.585475,327.9143,-3.156585E-05,0.9996338,0.02703972,-0.006225665,0.1105677,-0.01088873,72.53292,-2.042708,321.5817,11925,285.45,0,8,True
72.78465,-3.585475,327.9143,-3.156585E-05,0.9996338,0.02703972,-0.02524024,0.1002054,-0.02305864,72.53148,-2.045357,321.5827,11939,285.78,0,8,True
72.78465,-3.585475,327.9143,-3.156585E-05,0.9996338,0.02703972,-0.04223987,0.05472111,-0.008515558,72.54056,-2.048022,321.5857,11953,286.11,0,8,True
72.78465,-3.585475,327.9143,-3.156585E-05,0.9996338,0.02703972,-0.05306311,0.03782179,0.008904364,72.54924,-2.049713,321.5877,11967,286.44,0,8,True
72.78465,-3.585475,327.9143,-3.156585E-05,0.9996338,0.02703972,-0.06180425,0.02704304,0.0142837,72.55277,-2.050839,321.5908,11981,286.77,0,8,True
72.73215,-3.580262,328.6203,-8.935353E-05,0.999634,0.02664893,-0.06855372,0.02815253,0.01353514,72.54677,-2.051936,322.2985,11995,287.1,0,9,False
73.73692,-3.538127,331.886,0.001611776,0.9970617,0.02343682,-0.0727778,0.02653454,0.01490666,72.51969,-2.052553,325.6343,12009,287.43,0,9,False
76.13202,-3.401518,334.446,0.003538544,0.9645737,0.0127793,-0.05976121,0.02003256,0.01718124,72.49252,-2.050025,329.0459,12024,287.7599,0,9,False
77.36405,-3.201355,336.6996,-0.0005782736,0.9266482,-0.001627145,-0.001821677,-0.03468753,0.00755097,72.47108,-2.042106,332.248,12037,288.0899,0,9,False
77.19617,-2.9482,340.1,-0.007152039,0.9316462,-0.01940814,0.03568871,-0.1338746,0.0138136,72.45563,-2.037063,335.5114,12050,288.4199,0,9,False
76.50061,-2.646616,344.0832,-0.01247413,0.9520016,-0.04146291,0.03535341,-0.1807644,0.02498589,72.43506,-2.03758,338.9783,12065,288.7499,0,9,False
75.39925,-2.316836,347.8439,-0.01378386,0.9744822,-0.0666935,0.02548679,-0.1319028,0.02260297,72.40365,-2.038982,342.1657,12079,289.0799,0,9,False
73.84669,-1.917238,351.5502,-0.008924984,0.9905977,-0.09792507,0.03426868,-0.05320328,-0.0111518,72.36198,-2.037477,345.4521,12092,289.4099,0,9,False
72.01718,-1.468369,354.9636,0.005589677,0.9902497,-0.132509,0.04054689,0.05020539,-0.04959714,72.32463,-2.03634,348.8764,12107,289.7399,0,9,False
70.40637,-1.060271,357.7798,0.02762276,0.9717987,-0.1618966,0.03294122,0.08973563,-0.02246108,72.29518,-2.036317,352.1666,12121,290.0699,0,9,False
69.21497,-0.7171516,360.326,0.05241954,0.9430311,-0.1838953,0.02490767,0.08371873,0.007787121,72.26105,-2.038307,355.4219,12135,290.3998,0,9,False
68.49647,-0.4351535,362.9364,0.07438339,0.914692,-0.2003819,0.02694799,0.08190209,0.01462341,72.22883,-2.038033,358.6986,12149,290.7298,0,9,False
68.2292,-0.1936202,365.8415,0.0896741,0.8973799,-0.2154012,0.02976765,0.1079733,0.008098568,72.19807,-2.03775,361.989,12163,291.0598,0,9,False
68.40646,0.01763606,369.2259,0.09305051,0.8988696,-0.2327952,0.05400303,0.1836974,0.0195345,72.1619,-2.0351,365.3263,12177,291.3898,0,9,False
68.98283,0.1613846,372.9172,0.08221477,0.9164231,-0.2494849,0.05981418,0.2123202,0.01740532,72.13031,-2.034145,368.6161,12191,291.7198,0,9,False
64.2863,0.2296276,371.2229,0.1338129,0.8351033,-0.2326834,0.04678369,0.4676818,0.04319586,68.81879,-2.034051,368.4708,12206,292.0498,0,9,False
60.61796,0.2076392,370.5802,0.1487461,0.8002658,-0.2212052,0.03417739,0.613578,0.05488271,65.49818,-2.034573,368.378,12221,292.3798,0,9,False
57.26949,0.05143166,370.8616,0.1379161,0.8123469,-0.2127101,0.0237645,0.6941171,0.05590162,62.17231,-2.035322,368.3469,12237,292.7097,0,9,False
54.10667,-0.2422886,371.6234,0.1128416,0.847654,-0.1996733,0.0295919,0.6815751,0.0611871,58.84792,-2.034749,368.3663,12251,293.0397,0,9,False
51.13117,-0.6467471,372.4804,0.08442497,0.8852339,-0.1777835,0.01891039,0.6667491,0.063618,55.5579,-2.036212,368.4109,12265,293.3697,0,9,False
48.24441,-1.122149,373.1678,0.06022006,0.9132854,-0.1476001,-0.004126746,0.6155142,0.05395436,52.3499,-2.039784,368.4665,12280,293.6997,0,9,False
45.01671,-1.688701,373.5798,0.04094357,0.9285268,-0.1082555,-0.01936716,0.6137428,0.03797434,48.98663,-2.042578,368.5224,12295,294.0297,0,9,False
41.32973,-2.280853,373.4332,0.0265879,0.9206096,-0.06563395,-0.02980539,0.5990634,0.02615737,45.68365,-2.044571,368.5817,12311,294.3597,0,9,False
37.04168,-2.87342,372.2838,0.01199599,0.8703169,-0.02341059,-0.03174705,0.6000504,0.02610931,42.41195,-2.04477,368.6393,12326,294.6897,0,9,False
34.26303,-3.562967,372.5004,-0.01430544,0.8319268,0.02093375,-0.0309563,0.5153656,0.02174734,40.03671,-2.045443,369.8063,12341,295.0197,0,9,False
34.62298,-4.2256,376.3574,-0.03747024,0.8604093,0.06515855,-0.03233103,0.2897972,0.02440353,39.98636,-2.046559,373.2041,12356,295.3496,0,9,False
34.62083,-4.797,379.5663,-0.06007918,0.8517289,0.1022154,-0.03172444,0.1346718,0.02851378,39.99289,-2.047247,376.7051,12372,295.6796,0,9,False
34.70752,-5.211782,382.762,-0.07643403,0.8497718,0.1296331,-0.02863634,0.1108241,0.01839731,39.9877,-2.046724,379.9778,12386,296.0096,0,9,False
35.16705,-5.57475,386.6103,-0.08219452,0.8736523,0.1588196,-0.03783048,0.3602991,-0.03796811,39.92904,-2.050392,383.291,12401,296.3396,0,9,False
35.91901,-5.827073,390.651,-0.0754218,0.9067823,0.1839406,-0.1193382,0.4218787,-0.1477095,39.86637,-2.073653,386.5703,12416,296.6696,0,9,False
37.04605,-5.950796,394.9129,-0.05605564,0.9420954,0.2010218,-0.1265692,0.3035178,-0.168121,39.84037,-2.074627,390.0139,12432,296.9996,0,9,False
38.45666,-5.922221,398.8937,-0.02932261,0.9686922,0.2043077,-0.1557531,0.2424355,-0.1567158,39.82824,-2.076388,393.3672,12447,297.3296,0,9,False
39.97901,-5.774988,402.3468,-0.002701731,0.9807998,0.1946406,-0.161898,0.1509709,-0.1214658,39.81757,-2.072828,396.5306,12461,297.6595,0,9,False
41.67528,-5.477596,405.7352,0.02162948,0.9772311,0.1698283,-0.1527634,0.06404097,-0.09619016,39.80217,-2.068409,400.0115,12476,297.9895,0,9,False
42.9894,-5.107656,408.4597,0.03370564,0.961909,0.1383859,-0.1413437,-0.05323528,-0.06099258,39.7937,-2.064141,403.1274,12490,298.3195,0,9,False
44.016,-4.624206,411.3106,0.03442884,0.9408875,0.09959277,-0.1181807,-0.1374849,-0.03980106,39.77652,-2.059237,406.5083,12505,298.6495,0,9,False
44.5388,-4.08344,414.3071,0.0241105,0.9268379,0.0597611,-0.07224902,-0.2040409,-0.01089249,39.75397,-2.051882,409.8513,12520,298.9795,0,9,False
44.54015,-3.535313,417.5058,0.008990422,0.9283878,0.02147853,-0.04704721,-0.2208734,0.0008025004,39.71997,-2.047802,413.0139,12534,299.3095,0,9,False
44.02806,-2.957702,421.3624,-0.005796201,0.944886,-0.01912478,-0.04430955,-0.2207507,-0.0004953846,39.67887,-2.04737,416.4592,12550,299.6395,0,9,False
43.10955,-2.421494,425.0357,-0.0142892,0.9658621,-0.0585018,-0.0229329,-0.215972,-0.007439229,39.64403,-2.044158,419.5956,12565,299.9695,0,9,False
41.67596,-1.821562,428.8627,-0.01444962,0.9842545,-0.1046148,-0.005131211,-0.1879612,-0.01610782,39.6036,-2.041473,422.9423,12580,300.2994,0,9,False
39.91751,-1.218245,432.364,-0.001502234,0.9883432,-0.1519363,0.01105007,-0.09318145,-0.02037719,39.55082,-2.039626,426.3382,12595,300.6294,0,9,False
38.26351,-0.7155993,435.249,0.02262581,0.9742473,-0.1900014,0.005466968,0.02505374,-0.003741415,39.49854,-2.040233,429.5948,12610,300.9594,0,9,False
36.88999,-0.3311441,437.9098,0.05283564,0.9459994,-0.2157646,0.05675237,0.186765,0.05714134,39.44602,-2.033134,432.9445,12625,301.2894,0,9,False
32.24524,-0.09567499,436.3867,0.1267072,0.8245048,-0.2054148,0.08419622,0.4855205,0.1090078,37.13265,-2.026503,433.9583,12640,301.6194,0,9,False
28.52562,0.0170269,433.4085,0.1830895,0.6602083,-0.1711876,0.08371556,0.644487,0.1542881,33.91299,-2.020388,433.8266,12654,301.9494,0,9,False
25.40825,0.0340445,431.9157,0.2060886,0.5579905,-0.1451345,0.06485926,0.7512078,0.1570651,30.47993,-2.021493,433.7573,12669,302.2794,0,9,False
22.11728,-0.05881715,432.1368,0.1975598,0.5725577,-0.1438534,0.05252877,0.8016205,0.152959,27.32289,-2.022551,433.7367,12683,302.6093,0,9,False
18.41365,-0.3034976,433.6047,0.1637063,0.668036,-0.1534472,0.03580936,0.8238395,0.1402258,24.02561,-2.025109,433.7481,12698,302.9393,0,9,False
15.14849,-0.7035277,435.7731,0.1148722,0.7864519,-0.1542197,0.02748926,0.7984709,0.08857578,20.70902,-2.031077,433.7839,12712,303.2693,0,9,False
12.52053,-1.176255,437.6752,0.07144433,0.8748147,-0.1377839,0.03202889,0.6404057,0.04553522,17.39149,-2.03395,433.8493,12727,303.5993,0,9,False
9.995673,-1.651619,438.7194,0.04453975,0.9181843,-0.1098928,0.02137909,0.5568083,0.03118885,14.21797,-2.037287,433.9058,12741,303.9293,0,9,False
6.554185,-2.240307,438.954,0.02704706,0.9263084,-0.06874159,0.01288948,0.5296592,0.02315881,10.75582,-2.039148,433.9567,12756,304.2593,0,9,False
2.97564,-2.779319,438.6367,0.01282968,0.911798,-0.03078269,0.01225885,0.5448427,0.0166159,7.610577,-2.039711,433.9973,12770,304.5893,0,9,False
-0.9190359,-3.347022,437.8573,-0.00532535,0.8772492,0.007550309,0.00856285,0.5505738,0.01398927,4.358662,-2.040281,434.0427,12785,304.9193,0,9,False
-4.978021,-3.980854,436.5315,-0.03319548,0.8157473,0.0459942,0.001282142,0.5627735,0.007888194,0.9256134,-2.041767,434.0915,12800,305.2492,0,9,False
-8.549225,-4.597941,434.8953,-0.07004563,0.7317716,0.0760281,-0.01646385,0.5979646,-0.005104193,-2.387952,-2.04467,434.1364,12815,305.5792,0,9,False
-11.63418,-5.148061,433.2131,-0.1116965,0.6311322,0.09332901,-0.03035109,0.6736553,-0.009226169,-5.710435,-2.046797,434.1719,12830,305.9092,0,9,False
-14.35592,-5.56392,431.8116,-0.14967,0.5289571,0.09630704,-0.07025733,0.755388,-0.06350799,-9.056274,-2.057094,434.2005,12845,306.2392,0,9,False
-15.68064,-5.810195,429.5587,-0.1812706,0.3851888,0.07830471,-0.08088166,0.8548832,-0.1082763,-11.57102,-2.065021,433.4859,12859,306.5692,0,9,False
-12.7282,-5.935948,424.5672,-0.2066737,0.08505636,0.01851572,-0.03944136,0.9627183,-0.1349,-11.79504,-2.06725,430.1138,12873,306.8992,0,9,False
-11.09405,-5.948054,421.2456,-0.2077077,-0.08290443,-0.01783093,-0.009778593,0.9874411,-0.1472202,-12.0904,-2.068546,426.7725,12886,307.2292,0,9,False
-10.86405,-5.846228,418.026,-0.1982224,-0.1381101,-0.02898715,0.008698352,0.9878231,-0.1499878,-12.4504,-2.068988,423.4564,12899,307.5591,0,9,False
-11.58975,-5.615585,414.5173,-0.180651,-0.1146433,-0.02251728,0.0150632,0.9840016,-0.1504285,-12.85346,-2.069078,420.1331,12912,307.8891,0,9,False
-12.95182,-5.248321,411.029,-0.1531604,-0.0402176,-0.007106492,0.01846983,0.9824342,-0.1456914,-13.26339,-2.067736,416.9357,12924,308.2191,0,9,False
-14.72856,-4.747044,407.7565,-0.114529,0.06350221,0.006998798,0.02556041,0.9870149,-0.1344442,-13.68611,-2.064858,413.7804,12937,308.5491,0,9,False
-16.77546,-4.108735,404.653,-0.06510225,0.1853359,0.01279983,0.00973411,0.9958217,-0.09079649,-14.15677,-2.052488,410.4014,12950,308.8791,0,9,False
-18.46667,-3.501965,402.1422,-0.01963766,0.2882549,0.0068644,0.009957002,0.9949625,-0.06627809,-14.58988,-2.046969,407.3066,12962,309.2091,0,9,False
-19.88779,-2.873446,399.5472,0.0247156,0.3757561,-0.008987276,-0.001257562,0.9821225,-0.0474047,-15.0609,-2.044014,403.945,12977,309.5391,0,9,False
-20.84717,-2.268114,396.7713,0.06501697,0.4299671,-0.03040355,-0.003343137,0.9662071,0.01264836,-15.53494,-2.035584,400.5504,12992,309.869,0,9,False
-21.33195,-1.693561,393.8301,0.1032817,0.4434683,-0.05140708,-0.00286307,0.9546667,0.05192583,-15.96809,-2.030778,397.3798,13005,310.199,0,9,False
-21.39624,-1.134215,390.3429,0.1441512,0.4123225,-0.0658339,0.003454146,0.9557306,0.058946,-16.40773,-2.029804,394.1133,13020,310.529,0,9,False
-21.04105,-0.6344979,386.5026,0.185558,0.3404495,-0.06846429,0.006261668,0.9583853,0.05941625,-16.85365,-2.029821,390.8133,13035,310.859,0,9,False
-20.30363,-0.2195678,382.6591,0.2241615,0.2380047,-0.05662937,0.02016477,0.9663959,0.05693991,-17.28907,-2.029713,387.5479,13049,311.189,0,9,False
-19.31936,0.08473182,379.0844,0.2543064,0.1184818,-0.03173666,0.03287182,0.9893343,0.03290763,-17.70795,-2.033055,384.3419,13063,311.519,0,9,False
-18.74663,0.2702849,376.011,0.2718023,0.0164708,-0.004988663,0.03064091,0.9958177,0.02438337,-18.36086,-2.034942,381.3157,13076,311.849,0,9,False
-23.73265,0.3325009,376.3122,0.2732792,0.1593924,-0.04598248,0.02416241,0.9694486,0.02072519,-21.91001,-2.035447,381.2171,13089,312.179,0,9,False
-27.75437,0.2868443,376.5059,0.2661869,0.2171916,-0.06171723,0.02021143,0.9335368,0.02003058,-25.42043,-2.036412,381.1975,13103,312.5089,0,9,False
-31.3602,0.1558583,376.5484,0.2536073,0.2454168,-0.06665172,0.01987927,0.899857,0.02423665,-28.76791,-2.035978,381.1915,13117,312.8389,0,9,False
-35.13911,-0.05348921,376.643,0.2341695,0.2831676,-0.07143519,0.02466075,0.9031131,0.02163425,-32.13758,-2.036472,381.1679,13131,313.1689,0,9,False
-39.33404,-0.2965183,377.2514,0.2078175,0.3750303,-0.08609399,0.03224652,0.8939838,0.02244766,-35.37296,-2.033641,381.1406,13146,313.4989,0,9,False
-43.88651,-0.6096823,378.8011,0.1690819,0.5240085,-0.1063801,0.03395844,0.8864824,0.01761938,-38.64989,-2.034528,381.1093,13161,313.8289,0,9,False
-47.92903,-1.01704,381.2391,0.1198831,0.6889591,-0.1171414,0.0290837,0.8632399,0.007343479,-41.95583,-2.036496,381.0771,13176,314.1589,0,9,False
-51.03693,-1.470124,383.7859,0.07333833,0.8232992,-0.1103445,0.01309188,0.7884942,-9.738468E-05,-45.41218,-2.038128,381.0557,13191,314.4889,0,9,False
-53.49481,-1.857477,385.3109,0.04459595,0.8936999,-0.09270591,-0.003760497,0.6720828,-0.003542998,-48.67865,-2.040669,381.0425,13206,314.8188,0,9,False
-56.45692,-2.243315,385.8143,0.02893105,0.9170289,-0.0677225,0.01972568,0.6181194,-0.01705533,-52.02361,-2.040019,381.0075,13221,315.1488,0,9,False
-59.8525,-2.599786,385.5404,0.01930242,0.9077972,-0.0426451,0.0181692,0.5922859,-0.02612586,-55.1505,-2.040766,380.9659,13235,315.4788,0,9,False
-63.97356,-2.959019,384.683,0.009540286,0.8739281,-0.01743051,0.02224802,0.5984697,-0.02921225,-58.64882,-2.04113,380.9168,13251,315.8088,0,9,False
-67.71481,-3.238183,383.5392,-0.0005352906,0.8255109,0.0008838919,0.02754638,0.6201449,-0.02578365,-61.8342,-2.040426,380.8698,13266,316.1388,0,9,False
-68.17709,-3.454346,375.7601,-0.01411608,0.5628557,0.00985762,0.03224319,0.8467259,-0.02042718,-62.12646,-2.040608,377.8059,13281,316.4688,0,9,False
-66.0976,-3.568303,369.6314,-0.02430338,0.3244005,0.00851995,0.0232094,0.9693373,-0.02341115,-61.98843,-2.043608,374.4547,13295,316.7988,0,9,False
-65.11383,-3.58543,367.2438,-0.02625514,0.2385718,0.006452481,0.02252763,0.9929755,-0.03708653,-61.93864,-2.046193,372.7103,13308,317.1288,0,9,True
-65.11383,-3.58543,367.2438,-0.02625514,0.2385718,0.006452481,0.02005148,0.9940951,-0.03991431,-61.93748,-2.046907,372.7093,13323,317.4587,0,9,True
-65.11383,-3.58543,367.2438,-0.02625514,0.2385718,0.006452481,0.01349017,0.9928403,-0.04562559,-61.94165,-2.048118,372.7096,13337,317.7887,0,9,True
-65.11383,-3.58543,367.2438,-0.02625514,0.2385718,0.006452481,0.00246924,0.987762,-0.05867366,-61.94752,-2.050366,372.7098,13350,318.1187,0,9,True
-65.11383,-3.58543,367.2438,-0.02625514,0.2385718,0.006452481,-0.009073088,0.9845645,-0.07011412,-61.95373,-2.052582,372.7096,13365,318.4487,0,9,True
